date,realized_vol,lstm_forecast,garch_forecast
2023-06-14,0.7747586942584486,0.8387958,1.076836555797022
2023-06-15,0.7345686810614727,0.79907125,1.0697503084535416
2023-06-16,0.7583621692183268,0.7557178,1.1265275469645493
2023-06-20,1.020054663434513,0.7709854,1.1057371338003934
2023-06-21,1.0269011589984232,1.007448,1.2140645477601413
2023-06-22,1.0637241262914738,1.0534987,1.1862715970411042
2023-06-23,1.1342136159224396,1.0795298,1.1846828668972391
2023-06-26,1.1535843805937205,1.1375333,1.2341752573238896
2023-06-27,1.129423893574338,1.1582224,1.197705484524828
2023-06-28,1.1390688002056417,1.1332929,1.186272847574653
2023-06-29,1.1296578483612096,1.1333776,1.1533314005257236
2023-06-30,1.3150651386922787,1.124047,1.1261686890003315
2023-07-03,1.311636152144522,1.2879329,1.2805010729840085
2023-07-05,1.2367577776132106,1.3106524,1.2400017915578232
2023-07-06,1.4107000646187253,1.2362568,1.2752218740305703
2023-07-07,1.4577099062940684,1.3755099,1.3797367435913528
2023-07-10,1.4048178231874908,1.4415743,1.3710952612067593
2023-07-11,1.405968736443807,1.3950704,1.3731715994778102
2023-07-12,1.5338918523770035,1.3809977,1.331782431987308
2023-07-13,1.5673462770180098,1.4941742,1.4204688828076162
2023-07-14,1.6603927967803542,1.5419492,1.4221984058439672
2023-07-17,1.6272214129012061,1.6264046,1.427620522325133
2023-07-18,1.6540438786899612,1.6019892,1.503911996761854
2023-07-19,1.5192959463771631,1.6142215,1.4616717429889463
2023-07-20,1.3453999856530354,1.4904039,1.4142431084377232
2023-07-21,1.3354031707892808,1.312436,1.4123501503720777
2023-07-24,1.3074670108288937,1.2838175,1.3649763207698018
2023-07-25,1.309535280341515,1.2682432,1.3203071388609826
2023-07-26,1.1291941322484627,1.2755343,1.2777629766670362
2023-07-27,1.2417232121716706,1.1196861,1.2441582170530432
2023-07-28,1.1845871597125186,1.1984942,1.3657714176810016
2023-07-31,0.873517743205358,1.1708608,1.3210792098517408
2023-08-01,0.931169197111823,0.8900725,1.286878750525993
2023-08-02,1.4474833084840473,0.89926934,1.3041103649620815
2023-08-03,1.453728912705357,1.3798916,1.6918735323177287
2023-08-04,1.4209334153500122,1.4716064,1.6322179394541103
2023-08-07,1.4003904104328726,1.4286668,1.586743517180677
2023-08-08,1.3876509001249904,1.3866297,1.5369848350469657
2023-08-09,1.5184762558118319,1.3639907,1.4835075747431432
2023-08-10,1.4301262981236778,1.47899,1.457159412035326
2023-08-11,1.417536421678015,1.4170133,1.449459705071788
2023-08-14,1.367637385465092,1.3887037,1.4058599280027355
2023-08-15,1.5287008811800202,1.3396456,1.3588407430493312
2023-08-16,1.0394986261077082,1.4798198,1.5433373433766773
2023-08-17,1.045149220112596,1.0640169,1.518606546083184
2023-08-18,1.0681368167138647,0.9994946,1.5033692447339746
2023-08-21,1.0792068953776148,1.0323462,1.4513527381417706
2023-08-22,1.0700583417592782,1.0611687,1.4028036992105888
2023-08-23,1.1907537485552295,1.0621161,1.3584771871513066
2023-08-24,1.22810457939048,1.1709851,1.384376934353834
2023-08-25,1.3530916192715388,1.2226964,1.4185495764040654
2023-08-28,1.3714079272212552,1.3372587,1.40390495335173
2023-08-29,1.392770042579164,1.3659413,1.359466968578226
2023-08-30,1.5350859602338744,1.379931,1.5092105686159882
2023-08-31,1.4906024310665706,1.5046287,1.572174127322189
2023-09-01,1.4905983023285467,1.478878,1.525709901561753
2023-09-05,1.5782931057785194,1.4645412,1.4725596474829417
2023-09-06,1.6630160914878915,1.5391047,1.483082698942846
2023-09-07,1.53594727848979,1.6267496,1.5048175856962809
2023-09-08,1.4702130306241747,1.5177213,1.4650949879857909
2023-09-11,1.417695508175698,1.4334728,1.415037894574621
2023-09-12,1.4378456507525044,1.3767955,1.3744697828696988
2023-09-13,0.9630510219744876,1.3930223,1.340130707588765
2023-09-14,1.215906881907485,0.97558194,1.3187955914085108
2023-09-15,1.2697226331214089,1.1389887,1.432725490993428
2023-09-18,1.3162750612577063,1.2400991,1.4341218740800632
2023-09-19,1.2689780615677007,1.2996855,1.4367964496317982
2023-09-20,1.1550615697409787,1.2615968,1.391994812226627
2023-09-21,1.295773997545531,1.148401,1.3466061438324524
2023-09-22,1.3120387879705773,1.2574356,1.404169404895344
2023-09-25,1.291737826231125,1.2964497,1.3765693485597326
2023-09-26,1.3360761129684404,1.2803614,1.3454151010986912
2023-09-27,1.3326486639480555,1.3139064,1.4103697446009995
2023-09-28,0.8821972274016732,1.3149315,1.3729984697744184
2023-09-29,0.8914009741817401,0.90994614,1.3287438532760354
2023-10-02,1.349523927634258,0.8546825,1.2856718723094918
2023-10-03,1.3814606735618498,1.2770053,1.6280636479164277
2023-10-04,1.4313456487277683,1.3889722,1.7421274221887726
2023-10-05,1.4078592245503274,1.4311686,1.685462510458669
2023-10-06,1.6404171195980157,1.4011182,1.6473670440147403
2023-10-09,1.6638755698790777,1.5989059,1.6404535938660796
2023-10-10,2.13348108939466,1.6478187,1.5814741285867058
2023-10-11,2.160239391715092,2.0748105,1.8300218235564336
2023-10-12,2.2893999273621706,2.1518245,1.780995099900013
2023-10-13,2.2927630293289525,2.2476892,1.8434930258329132
2023-10-16,2.001071631505693,2.2424376,1.7919038081630565
2023-10-17,1.7193884762809402,1.9505806,1.771264925778128
2023-10-18,1.9609779634574702,1.6433861,1.7142888896031454
2023-10-19,2.0128519861613707,1.8393911,1.7880693732601332
2023-10-20,2.1581991960632494,1.941892,1.7789251851085086
2023-10-23,2.154003659144999,2.0893226,1.897413558995978
2023-10-24,1.7985506861256522,2.0981896,1.829989043173016
2023-10-25,1.758654234792725,1.7553256,1.8320298138206497
2023-10-26,1.733789183367483,1.6668553,1.8515233325278748
2023-10-27,1.9215535883423494,1.652494,1.793739458178209
2023-10-30,1.7615548784079973,1.8377997,1.9301210700922344
2023-10-31,1.822718379118593,1.7236855,1.8581554087517516
2023-11-01,1.7362199809320789,1.7547071,1.8155033005966732
2023-11-02,2.1530056180127146,1.6842772,1.771975156202986
2023-11-03,2.0898683310614548,2.060505,1.94028314193827
2023-11-06,2.1471624716567987,2.060564,1.9925730554845784
