Price,Close,High,Low,Open,Volume
Ticker,EXH1.DE,EXH1.DE,EXH1.DE,EXH1.DE,EXH1.DE
Date,,,,,
2019-04-24,26.770261764526367,27.17340537483988,26.743127240632248,27.17340537483988,68546
2019-04-25,26.74312973022461,26.805153194865838,26.54931083938312,26.6578489450637,21359
2019-04-26,26.312850952148438,26.634591013348167,26.277964972169467,26.634591013348167,36197
2019-04-29,26.07638931274414,26.289591251446964,26.00661440166333,26.2469508637064,51369
2019-04-30,26.35161781311035,26.363246473420066,26.045383609374312,26.088024002137658,79216
2019-05-02,26.029874801635742,26.281839923825345,26.006614526203258,26.281839923825345,22527
2019-05-03,26.150039672851562,26.285712280440002,26.01824427046309,26.01824427046309,19261
2019-05-06,25.73914337158203,25.78953520692458,25.421280582053207,25.692625783806758,194593
2019-05-07,25.103418350219727,25.743021148494897,25.103418350219727,25.712009422622426,83242
2019-05-08,25.215837478637695,25.30111530161282,25.08791630801289,25.126679492536386,96986
2019-05-09,24.921236038208008,25.126683611558867,24.90960737668881,25.041402817162233,26117
2019-05-10,25.080158233642578,25.188699274873727,24.971620149852402,25.11504716482712,40730
2019-05-13,24.994884490966797,25.277858404409933,24.994884490966797,25.095668180922225,70869
2019-05-14,25.401899337768555,25.401899337768555,24.991004300636558,24.991004300636558,167781
2019-05-15,25.498809814453125,25.498809814453125,25.196452853402885,25.421283450188373,82988
2019-05-16,25.90195655822754,25.90195655822754,25.440666649783005,25.475555588144804,79577
2019-05-17,26.091899871826172,26.119034400048697,25.87482364604595,25.886452307078212,95889
2019-05-20,25.994983673095703,26.429138969414996,25.994983673095703,26.161668005326764,44231
2019-05-21,26.28571319580078,26.30509626503456,26.153917788822728,26.173297900615367,105858
2019-05-22,26.111284255981445,26.2236995806729,26.022126254522043,26.2236995806729,100420
2019-05-23,25.184825897216797,25.801168519882893,25.169320031827272,25.801168519882893,108557
2019-05-24,25.24683952331543,25.46004141753683,25.17706462679212,25.335997485655454,87764
2019-05-27,25.347633361816406,25.440665597865216,25.304992970827065,25.390273752805747,15394
2019-05-28,25.336002349853516,25.47555216969197,25.28948475742697,25.39027139563056,96378
2019-05-29,24.925111770629883,25.16544531432667,24.781684719676655,25.16544531432667,22407
2019-05-30,24.944490432739258,25.239095972220138,24.901850040546964,25.239095972220138,30605
2019-05-31,24.793310165405273,24.83207334896438,24.5297163767855,24.68089486287494,48688
2019-06-03,24.905723571777344,24.921229435508735,24.428929352441145,24.48707412335304,40380
2019-06-04,25.01038932800293,25.037523855459284,24.657640471070337,24.67702206515047,23871
2019-06-05,24.89021873474121,25.138306649794657,24.835949688163346,24.983250963525943,283897
2019-06-06,24.994884490966797,25.134431366092887,24.952244100046634,24.959995554104182,49387
2019-06-07,25.270105361938477,25.417406639304595,25.196453244534784,25.266228156432685,58393
2019-06-11,25.657739639282227,25.774029171780544,25.405774549374566,25.405774549374566,303925
2019-06-12,25.11117172241211,25.49493224773467,25.095665858290637,25.47555213566372,144623
2019-06-13,25.134428024291992,25.270103590512463,25.087913391248232,25.161565503488937,50682
2019-06-14,25.19645118713379,25.227462913765336,25.076284443237817,25.180945323818012,33334
2019-06-17,25.04139518737793,25.250719903270657,24.944485760989128,25.250719903270657,115204
2019-06-18,25.494932174682617,25.568584289688268,24.95611596713043,25.01426221805904,51850
2019-06-19,25.452293395996094,25.611223318838523,25.436787532741047,25.576337344595434,59819
2019-06-20,25.816673278808594,25.92133712634179,25.657743340899966,25.828301937991995,68097
2019-06-21,25.967853546142578,26.169426843966747,25.774034659933992,25.774034659933992,127212
2019-06-24,25.797292709350586,26.12678419596028,25.797292709350586,26.053132079180717,287107
2019-06-25,25.77015495300293,25.859309965607064,25.73138881801935,25.808918130545635,26309
2019-06-26,26.022119522094727,26.072514319315285,25.886446909272355,25.886446909272355,36917
2019-06-27,25.81279182434082,26.02599373241328,25.785657304898944,25.99498200806805,109252
2019-06-28,25.839937210083008,25.839937210083008,25.642241103674085,25.785665197147345,28252
2019-07-01,26.1849308013916,26.27408582638267,26.14616466102197,26.20431091413513,22691
2019-07-02,26.041501998901367,26.25470392665797,26.041501998901367,26.196557677502437,42361
2019-07-03,25.886442184448242,25.991106007694388,25.82054449273955,25.960094285440668,28183
2019-07-04,25.979476928710938,26.04537758429048,25.894199120353164,25.894199120353164,28324
2019-07-05,25.870941162109375,25.971727799564345,25.793414799415498,25.909704343456312,17540
2019-07-08,26.03762435913086,26.045378769524103,25.878694435361727,25.878694435361727,56178
2019-07-09,25.882572174072266,26.01437055156466,25.80892301004908,26.01437055156466,68587
2019-07-10,26.018247604370117,26.13453715830079,25.91746095834374,25.91746095834374,79156
2019-07-11,26.212066650390625,26.359367935941975,26.16942625978129,26.200435033226906,61299
2019-07-12,26.219816207885742,26.308974188376773,26.204310343563773,26.235322072207715,28400
2019-07-15,26.167308807373047,26.4415569891037,26.132046618818535,26.4415569891037,19765
2019-07-16,26.069353103637695,26.124202720001122,25.932229062729125,25.932229062729125,27850
2019-07-17,25.560039520263672,25.791194106632776,25.560039520263672,25.759850605247,27349
2019-07-18,25.22310447692871,25.47384651108461,25.207432726158864,25.391572061353532,185923
2019-07-19,25.364147186279297,25.4895182030681,25.266200986004264,25.407243753526775,21384
2019-07-22,25.51302719116211,25.610973390928283,25.489518070643282,25.51694288701458,15536
2019-07-23,25.759855270385742,25.802951845325822,25.607059409809583,25.64623729909656,16755
2019-07-24,25.826452255249023,25.8891392554753,25.65798467849177,25.853877070577845,5139
2019-07-25,25.654071807861328,25.983169628048056,25.47776684212042,25.85779860287011,39359
2019-07-26,25.60313606262207,25.748097514580405,25.540452048991984,25.622726498239427,8887
2019-07-29,25.532611846923828,25.74025728947931,25.532611846923828,25.68540766273184,20042
2019-07-30,25.277957916259766,25.72067672219715,25.238780027976432,25.60705875381859,65823
2019-07-31,25.38373374938965,25.473842566010294,25.344555873072828,25.422911625706465,43082
2019-08-01,25.050716400146484,25.16041714653534,24.905756460983604,25.16041714653534,40230
2019-08-02,24.27106475830078,24.572739185163474,24.208379260156594,24.463038442506026,153009
2019-08-05,23.749990463256836,24.051664891676726,23.67555190087018,24.051664891676726,26878
2019-08-06,23.487497329711914,23.836185536914332,23.487497329711914,23.710814529707626,115508
2019-08-07,23.264183044433594,23.734325127631934,23.13881202151943,23.48750027240822,74186
2019-08-08,23.702980041503906,23.702980041503906,23.483580018787677,23.620705593437965,34422
2019-08-09,23.448318481445312,23.65596543109963,23.440484101042053,23.65596543109963,15149
2019-08-12,23.33470344543457,23.699063432423625,23.33470344543457,23.699063432423625,6688
2019-08-13,23.757829666137695,23.906708306310854,23.272017358579525,23.272017358579525,88367
2019-08-14,23.232837677001953,23.632458340924003,23.115302539269674,23.62854115063375,48940
2019-08-15,23.03694725036621,23.393471378847167,22.71176662504601,23.393471378847167,153511
2019-08-16,23.08395767211914,23.21324736214841,23.056532858089952,23.068287417345513,20766
2019-08-19,23.612871170043945,23.612871170043945,23.2798531778809,23.373882191837886,33518
2019-08-20,23.322946548461914,23.58544311779317,23.299440419101686,23.565854178479558,19225
2019-08-21,23.683387756347656,23.74999044455588,23.491412576762464,23.491412576762464,62416
2019-08-22,23.636377334594727,23.76566553942745,23.499251759998373,23.53451245123282,31700
2019-08-23,23.240671157836914,23.6520448447898,23.240671157836914,23.6520448447898,43698
2019-08-26,23.342538833618164,23.37388084009763,23.11530293484538,23.19366019285463,73008
2019-08-27,23.4248104095459,23.546262724753923,23.275931787038427,23.287684851209473,50226
2019-08-28,23.620702743530273,23.648127556243367,23.354288996140024,23.460071057122054,62318
2019-08-29,23.812679290771484,23.859694542100232,23.463991063388704,23.463991063388704,44052
2019-08-30,23.930212020874023,24.01640364516906,23.74215403531725,23.74215403531725,128679
2019-09-02,23.949804306030273,24.02032568683611,23.8871188002629,23.949804306030273,47694
2019-09-03,23.73432159423828,23.934131165217625,23.585442966239007,23.934131165217625,12431
2019-09-04,24.02424430847168,24.02424430847168,23.785255336450536,23.785255336450536,38723
2019-09-05,24.443450927734375,24.443450927734375,24.14177648330727,24.263230296894367,28348
2019-09-06,24.173124313354492,24.325920157949792,24.07125942059728,24.278906396814435,39453
2019-09-09,24.47088050842285,24.47088050842285,24.34159228964818,24.357262547244126,13059
2019-09-10,24.96844482421875,25.00762420047156,24.502221455863197,24.55315240318127,62853
2019-09-11,24.94493293762207,25.10556611101026,24.91359093651374,24.91359093651374,40772
2019-09-12,24.6197566986084,24.815649097071375,24.404275359207205,24.80781322178801,69554
2019-09-13,24.72553825378418,24.83915620119595,24.670688622493078,24.70594931325741,67551
2019-09-16,25.4425106048584,25.571797341224876,25.309302193738432,25.462098055056295,190072
2019-09-17,25.25444793701172,25.720672807136644,25.0781459720318,25.64231405341604,104333
2019-09-18,25.336721420288086,25.41899586674623,25.156500777225382,25.156500777225382,151389
2019-09-19,25.454259872436523,25.60705571094175,25.19176476414097,25.19176476414097,214190
2019-09-20,25.71675682067871,25.795112593540484,25.321053292840148,25.481686513012257,536527
2019-09-23,25.54045295715332,25.799029379828134,25.442506753745405,25.799029379828134,123195
2019-09-24,25.22702407836914,25.622727579711096,25.187846194561637,25.622727579711096,45309
2019-09-25,25.015457153320312,25.023293028123607,24.811730386595794,25.023293028123607,62230
2019-09-26,25.1564998626709,25.270117805291335,25.074225419203806,25.074225419203806,12851
2019-09-27,25.430755615234375,25.442508682281257,25.187847936301278,25.293628528804366,22401
2019-09-30,25.38373374938965,25.458173806747855,25.270115815714618,25.352390252704048,35743
2019-10-01,25.164335250854492,25.520857811143472,25.160416566498686,25.430748994522457,48799
2019-10-02,24.29065704345703,25.019376993887203,24.29065704345703,25.019376993887203,57969
2019-10-04,24.30632781982422,24.33766982468922,24.0986808726148,24.21621750084441,39927
2019-10-07,24.525726318359375,24.572741567430654,24.200545732254753,24.22405335679039,45899
2019-10-08,24.216217041015625,24.502219742226952,24.17703766750294,24.502219742226952,16730
2019-10-09,24.329835891723633,24.384687020060873,24.157451114856457,24.157451114856457,55444
2019-10-10,24.431697845458984,24.490464662669243,24.204461967533273,24.220133716605442,64888
2019-10-11,24.925350189208984,24.925350189208984,24.635430255172675,24.635430255172675,36789
2019-10-14,24.655017852783203,24.760799929283134,24.51789376910204,24.760799929283134,32105
2019-10-15,24.856843948364258,24.91611218123395,24.623724543532603,24.79757571549457,40381
2019-10-16,24.781774520874023,24.829188207335054,24.63557993446714,24.773871988588198,93318
2019-10-17,24.71065330505371,24.94377273273361,24.64348253406768,24.64348253406768,303286
2019-10-18,24.68694305419922,24.852893200306788,24.663235459825632,24.777819905083984,77262
2019-10-21,24.848941802978516,24.935868143937203,24.564456692389214,24.564456692389214,32390
2019-10-22,25.176891326904297,25.180841839300257,24.90821126636296,24.90821126636296,163650
2019-10-23,25.366546630859375,25.39025573477764,25.208500508192014,25.263816726488283,103409
2019-10-24,25.48508071899414,25.61547022754987,25.406058418691746,25.406058418691746,12144
2019-10-25,25.544349670410156,25.544349670410156,25.378401026400045,25.406059133735063,113985
2019-10-28,25.64708137512207,25.773518869347047,25.528544905439063,25.59966618434734,261843
2019-10-29,25.433719635009766,25.568058164850815,25.275672000573078,25.552253099956356,342230
2019-10-30,25.398160934448242,25.473234249264923,25.216407185241604,25.473234249264923,95966
2019-10-31,25.022796630859375,25.19664782043249,24.91611470523931,25.17689224322594,143170
2019-11-01,25.338884353637695,25.36654245823626,25.06230330765203,25.10576647409368,190670
2019-11-04,25.8525390625,25.880197167900665,25.43371546228779,25.43371546228779,31772
2019-11-05,26.125173568725586,26.212096897797007,25.923662773565635,25.923662773565635,215102
2019-11-06,26.02243995666504,26.09356123043074,25.88414942837268,26.06590312477227,22200
2019-11-07,26.25160789489746,26.259508918583553,26.12517041436876,26.168633580910562,32440
2019-11-08,26.188386917114258,26.20023995956653,26.046144378672494,26.156776794236702,191351
2019-11-11,26.16073226928711,26.200243420850207,25.97502654098215,26.061952883125546,74848
2019-11-12,26.239755630493164,26.342484013996298,26.14887727561703,26.275314759896386,48501
2019-11-13,26.10936737060547,26.121220414304446,25.872297453103315,26.046147118200867,49985
2019-11-14,26.03824806213379,26.188391651182737,26.026395017538842,26.077759215619537,24074
2019-11-15,26.148880004882812,26.164685068880797,25.955273246296013,26.164685068880797,55313
2019-11-18,25.94737434387207,26.239763563957805,25.896010136590785,26.239763563957805,40031
2019-11-19,25.809078216552734,26.11331740332907,25.765615044940734,25.959221800162037,20689
2019-11-20,25.694490432739258,25.734001579668742,25.406056347097472,25.56805295386054,42994
2019-11-21,25.651029586791992,25.722150863500595,25.45347081976893,25.500886009077185,30870
2019-11-22,25.76956558227539,25.978977389174915,25.74190747597748,25.824881794871207,46387
2019-11-25,25.844636917114258,25.978975419085966,25.78931769420602,25.892049087453792,53131
2019-11-26,25.591764450073242,25.824885390909152,25.591764450073242,25.777470195864243,18327
2019-11-27,25.425813674926758,25.6510305572736,25.425813674926758,25.579909277874194,119819
2019-11-28,25.41791534423828,25.500889676580314,25.36654812813989,25.48113259123355,8612
2019-11-29,25.161087036132812,25.413962040354626,25.161087036132812,25.35074479655309,8445
2019-12-02,24.943771362304688,25.45347185647105,24.896356171065246,25.354692468936307,17799
2019-12-03,24.62372589111328,25.07020915000594,24.53284903439245,25.07020915000594,17263
2019-12-04,24.908214569091797,24.927970148198842,24.65929005203161,24.694850697325922,200324
2019-12-05,24.83708953857422,25.097867062380356,24.829187006670537,25.097867062380356,25658
2019-12-06,25.176891326904297,25.224305011925157,24.781773768138084,24.86474809373806,40696
2019-12-09,24.91216278076172,25.17294031974611,24.856846561470174,25.17294031974611,35430
2019-12-10,24.860801696777344,24.860801696777344,24.600024109302552,24.817340021576722,144681
2019-12-11,24.793624877929688,24.92401438563008,24.77386930298368,24.844990578592306,19848
2019-12-12,24.9714298248291,25.054404149795605,24.734358387026994,24.82918726359861,30522
2019-12-13,25.07021141052246,25.354695050657227,25.054406345166644,25.172941320827295,196126
2019-12-16,25.27172088623047,25.35864723901069,25.054406511533923,25.125527798853376,56920
2019-12-17,25.437665939331055,25.51273923598133,25.338886555110204,25.41000783232952,79152
2019-12-18,25.552255630493164,25.58386576341255,25.445575200025473,25.53645056403347,97966
2019-12-19,25.611520767211914,25.639178876532025,25.544351503792765,25.55225252880944,88028
2019-12-20,25.639177322387695,25.757713792007433,25.572008063040077,25.572008063040077,106781
2019-12-23,25.741914749145508,25.899962407434707,25.65498838636103,25.76957286325799,36838
2019-12-27,25.8960018157959,26.140975755786844,25.83673358674081,25.9947811927186,42636
2019-12-30,25.832786560058594,25.848591625161603,25.741911203851213,25.805128449755312,38852
2020-01-02,25.93552017211914,26.002689443613676,25.797229608892685,25.899961033507275,65821
2020-01-03,26.1844425201416,26.231857718259995,25.998739776821147,26.0145418283525,86481
2020-01-06,26.524240493774414,26.682288119342413,26.413608060229134,26.425461104607884,79775
2020-01-07,26.34248924255371,26.5123899283867,26.33854023706337,26.5123899283867,32574
2020-01-08,26.23580551147461,26.468923415355196,26.216048428481365,26.468923415355196,93014
2020-01-09,26.085664749145508,26.271370518584355,26.018495475159458,26.085664749145508,145833
2020-01-10,26.148880004882812,26.267416477613835,26.10936885214171,26.160733049254368,86401
2020-01-13,26.06590461730957,26.164684002389865,25.967125232229275,26.164684002389865,54774
2020-01-14,25.994781494140625,26.12517099667228,25.939465283583083,26.06590276692995,34062
2020-01-15,25.807510375976562,26.039506718999277,25.77151252190411,25.97550951674823,97404
2020-01-16,26.027503967285156,26.047504806905664,25.83950706097116,25.87550796194815,35605
2020-01-17,25.943511962890625,26.127508133699024,25.891514040173156,26.031510794951245,31950
2020-01-20,25.915504455566406,26.05150038834882,25.85550499334499,26.05150038834882,19969
2020-01-21,25.695512771606445,25.755512246266388,25.57551534813659,25.755512246266388,105547
2020-01-22,25.47951889038086,25.715514492470977,25.43551947757337,25.65551501576075,21377
2020-01-23,25.315521240234375,25.47951807536647,25.17152372141594,25.29952117684343,69537
2020-01-24,25.327516555786133,25.623510052883404,25.319516525344344,25.507513426101927,267120
2020-01-27,24.743528366088867,25.079522019467518,24.711528243933852,25.007523270468536,37366
2020-01-28,24.911529541015625,24.923530352210896,24.62353601178113,24.803531395358895,16898
2020-01-29,24.863527297973633,24.999524773776976,24.767528451468372,24.959526144478893,123766
2020-01-30,24.231542587280273,24.399538678560695,24.123544446092833,24.26354118882652,386019
2020-01-31,23.823549270629883,24.303538957699857,23.73155119641314,24.26753957858461,28852
2020-02-03,23.503555297851562,23.74355167935098,23.503555297851562,23.723552362355214,87000
2020-02-04,24.127544403076172,24.131545182042473,23.767550588614284,23.767550588614284,152274
2020-02-05,24.631532669067383,24.699530644506652,23.951545285425155,23.959545316509168,346148
2020-02-06,24.499534606933594,24.95152644814439,24.41953582141444,24.94752566965097,131063
2020-02-07,24.26753807067871,24.3675361702464,24.13954062530006,24.3675361702464,38813
2020-02-10,23.96754264831543,24.26753693295399,23.955543365201837,24.223539052920863,62562
2020-02-11,24.26753807067871,24.327537540759288,24.071542650001987,24.1115412794891,77247
2020-02-12,24.543535232543945,24.615533990497106,24.351539053285517,24.351539053285517,190283
2020-02-13,24.47153663635254,24.50753601556708,24.163542286594783,24.399537877923454,85636
2020-02-14,24.379533767700195,24.627528594716072,24.355533677660063,24.507531196214824,122320
2020-02-17,24.419538497924805,24.535536673349096,24.41553924484297,24.419538497924805,106777
2020-02-18,24.18754005432129,24.33153755732576,24.111540524485672,24.33153755732576,154899
2020-02-19,24.40753746032715,24.471536185991873,24.215541283332982,24.391537397448474,186018
2020-02-20,24.299535751342773,24.45953330490139,24.299535751342773,24.375533750065753,123349
2020-02-21,23.979543685913086,24.175539099269766,23.827546153009035,24.115541157279903,103499
2020-02-24,22.88356590270996,23.419555804686883,22.795568608192845,23.419555804686883,335434
2020-02-25,22.439573287963867,23.075561272318776,22.387575373977253,23.075561272318776,207288
2020-02-26,22.379575729370117,22.507573178986554,21.979583317856264,22.327576288635328,198761
2020-02-27,21.631591796875,22.095582964294803,21.27559724505415,21.97558401211808,482555
2020-02-28,20.879596710205078,21.055592758949395,20.479604441909384,21.01159336530096,346888
2020-03-02,21.083602905273438,21.47959612528654,20.551613709129786,21.27559910939033,208955
2020-03-03,21.267595291137695,21.795586665788164,21.16759719059441,21.423593609699154,110907
2020-03-04,21.503589630126953,21.70758659795415,21.167595970632007,21.2915941574652,87729
2020-03-05,21.103595733642578,21.587587637224495,21.011597676161646,21.587587637224495,195108
2020-03-06,19.883621215820312,20.80760418022335,19.883621215820312,20.80760418022335,312101
2020-03-09,16.487688064575195,19.59962860841477,16.487688064575195,19.199636187834873,629724
2020-03-10,16.69968605041504,18.01566167663982,16.45969117260545,17.175676552605818,458653
2020-03-11,16.423688888549805,17.255672307129924,16.363689416765926,17.24767227583541,445216
2020-03-12,14.191732406616211,15.662104175968521,14.143733738285873,15.575705962633851,240645
2020-03-13,14.188529968261719,15.695701901600899,14.050931879451939,14.78211913307973,153475
2020-03-16,13.49254322052002,13.689339716257725,12.72135882586771,13.652540793305942,645962
2020-03-17,13.529343605041504,14.050932516077584,12.67975951876765,14.050932516077584,176243
2020-03-18,12.326166152954102,13.266948018421127,12.094170584683024,13.266948018421127,128390
2020-03-19,12.38216495513916,12.906955876686704,11.919773668220655,12.534162500158644,164000
2020-03-20,13.43974494934082,13.668541582134502,13.11975131261366,13.553342957402714,346579
2020-03-23,13.487743377685547,14.050931494430776,12.799756004188474,13.020551050646013,281249
2020-03-24,15.615705490112305,15.615705490112305,14.188532122476655,14.198131245412727,345476
2020-03-25,16.735687255859375,16.77568589789691,15.67970723722443,16.17969789194555,1079698
2020-03-26,16.67168426513672,16.731683738755514,15.884499777052085,16.243692495815957,219690
2020-03-27,16.015695571899414,16.30368905350484,15.67970190515153,16.30368905350484,206292
2020-03-30,16.527685165405273,16.683681950846125,15.543704268124625,15.818898918132302,137879
2020-03-31,17.619667053222656,17.619667053222656,16.91168023619658,16.91168023619658,194606
2020-04-01,17.487668991088867,17.819661904356344,16.89967964876516,17.09567660482306,165780
2020-04-02,18.463647842407227,18.979638368824332,17.94365806364145,18.15565353266639,372151
2020-04-03,17.439668655395508,18.199654853003786,17.427669371236945,18.115656812193915,342185
2020-04-06,17.647666931152344,18.095659585553143,17.403671286095694,17.983660659027873,136554
2020-04-07,17.931663513183594,18.251657190271423,17.67966782491746,18.251657190271423,207560
2020-04-08,17.843660354614258,17.843660354614258,17.399668567715878,17.727662197958857,161203
2020-04-09,17.939655303955078,18.2796496983311,17.74765916957963,18.135652216087102,212371
2020-04-14,17.375667572021484,18.107654323352694,17.319668885748012,18.099654293049372,102551
2020-04-15,16.305885314941406,17.11793139944816,16.221432447807665,17.11793139944816,211715
2020-04-16,15.974577903747559,16.56574666946852,15.877131651784966,16.51702431791504,189669
2020-04-17,16.610403060913086,16.695667530444346,16.293705574736954,16.41145108315178,195766
2020-04-20,16.59822654724121,16.60634719597742,16.078515870111556,16.447996868904436,325969
2020-04-21,15.860882759094238,16.086631456815457,15.67248779472105,16.037909128585202,518359
2020-04-22,16.58198356628418,16.663188496546553,15.678988582927504,15.753696065547341,679781
2020-04-23,17.032669067382812,17.18289717816859,16.711910452069645,16.906801350918673,502520
2020-04-24,16.76063346862793,17.097633393045918,16.50484002475611,16.748453270973627,382566
2020-04-27,16.858076095581055,16.927099266019233,16.517016694412902,16.8905571320064,336126
2020-04-28,17.38591194152832,17.41027388921265,16.711913544149866,16.80935978603172,337486
2020-04-29,17.978700637817383,18.003062579054866,17.523955243369763,17.55643783168641,251894
2020-04-30,17.316884994506836,18.169532843603143,17.227559421206315,18.169532843603143,563176
2020-05-04,16.354612350463867,16.561685028932885,16.15972141998772,16.533263531708577,208334
2020-05-05,17.38591194152832,17.576743326250238,16.959587924613086,17.057032617639468,486659
2020-05-06,16.780933380126953,17.268159800467373,16.7281499500099,17.215377919205338,336073
2020-05-07,17.264097213745117,17.381844249112916,16.963639528471205,16.963639528471205,243754
2020-05-08,17.36560821533203,17.458993342697788,17.26410244008379,17.438692497419183,53105
2020-05-11,17.219436645507812,17.507712625169045,17.10168959504733,17.41838861176363,330264
2020-05-12,17.23162269592285,17.398092132883324,17.105756505084123,17.17884079924779,121570
2020-05-13,16.679431915283203,17.113876566298355,16.646949319501868,17.05703202368102,349965
2020-05-14,16.383028030395508,16.590100635337095,15.91610249260985,16.39114867655546,611133
2020-05-15,16.49265480041504,16.784991873314688,16.322125873793524,16.732208446517827,104177
2020-05-18,17.61328125,17.641702741055685,16.99612599634561,17.077330920299758,151677
2020-05-19,17.398082733154297,17.73914207203415,17.207253000476562,17.73914207203415,227663
2020-05-20,17.698543548583984,17.714784841150298,17.052966883194564,17.255978393708787,98480
2020-05-21,17.333126068115234,17.674185543646175,17.26004178415466,17.56862021617826,50739
2020-05-22,17.264097213745117,17.467108702784188,16.89055526850876,17.000181658452426,86818
2020-05-25,17.633583068847656,17.633583068847656,17.32500465052965,17.369667438616876,140981
2020-05-26,17.67418670654297,17.869077626975866,17.572680922014044,17.824416382821635,140542
2020-05-27,17.865018844604492,18.116752767371672,17.702608962838646,17.80817585064307,188328
2020-05-28,17.95028305053711,18.10051273088461,17.832535965569196,17.966524348226905,153800
2020-05-29,17.446809768676758,17.73914529159205,17.394026342083823,17.678242767543196,141472
2020-06-02,18.441566467285156,18.510591192236785,17.994941725052424,18.02336321507514,162179
2020-06-03,18.9328556060791,19.0343613704604,18.64051850902735,18.721723430303395,290582
2020-06-04,18.7623291015625,19.010003467074785,18.648643116942583,18.86383488750325,106328
2020-06-05,19.91543197631836,19.95197411586172,19.010000684138586,19.010000684138586,186085
2020-06-08,20.07378387451172,20.410783830718024,19.91137554466557,20.106266469794182,168031
2020-06-09,19.485048294067383,20.276792061120258,19.395722720818288,20.276792061120258,249306
2020-06-10,19.131811141967773,19.75708718912808,19.02624580033879,19.736786340605825,164483
2020-06-11,17.89749526977539,18.60397444950843,17.89749526977539,18.482167854608413,314785
2020-06-12,18.116748809814453,18.445628051562526,17.49959356231781,17.601099329033932,158039
2020-06-15,17.925920486450195,17.970581726416572,17.41839161139617,17.49959499232065,110869
2020-06-16,18.47810935974121,18.798867958945618,18.222315939079056,18.348182100366913,185143
2020-06-17,18.331939697265625,18.664878444757754,18.262914979497566,18.4659264864491,160593
2020-06-18,18.193893432617188,18.327880233745933,17.9380984773741,18.193893432617188,180012
2020-06-19,18.29945945739746,18.579614815298893,18.29945945739746,18.413145420223245,127752
2020-06-22,18.096452713012695,18.218259355251387,17.954345221876803,18.132994860569852,101945
2020-06-23,18.425331115722656,18.559317950799866,18.13299394994633,18.197957592468246,59809
2020-06-24,17.722909927368164,18.506534678174738,17.722909927368164,18.41314799695069,49941
2020-06-25,17.840654373168945,17.917799753076324,17.430571725578652,17.58079983819824,64099
2020-06-26,17.67418670654297,18.141113934918174,17.67418670654297,18.03148750176429,54840
2020-06-29,17.820350646972656,17.91373575857649,17.45899039589761,17.625459777253138,61923
2020-06-30,17.572681427001953,17.9056202859161,17.458995440696263,17.9056202859161,41715
2020-07-01,17.767568588256836,17.917798237020435,17.458991741302146,17.613280939207026,90318
2020-07-02,18.08832550048828,18.169530415468063,17.836591658020392,17.95027760967913,51191
2020-07-03,17.90561866760254,18.07614918050389,17.791932691571812,18.03148639024746,67599
2020-07-06,18.153295516967773,18.372548399985735,18.108632720554247,18.120814468847783,52608
2020-07-07,17.982763290405273,18.096449261631633,17.877196418104916,18.023364980456062,107729
2020-07-08,17.885316848754883,17.986822621504746,17.79193172368763,17.86907555338966,65849
2020-07-09,17.38997459411621,17.966526801119524,17.377792844758048,17.946225950663393,84901
2020-07-10,17.495529174804688,17.540191947625228,17.134168993045268,17.21537389373219,113925
2020-07-13,17.77162742614746,17.83659104613171,17.568615920089833,17.78786871835724,36075
2020-07-14,17.913738250732422,17.913738250732422,17.605161384627767,17.617341581662572,216804
2020-07-15,18.14292335510254,18.27037093746616,17.99902884917809,18.08536618005892,88132
2020-07-16,18.21281623840332,18.262150742531112,18.085368638713557,18.10592455140717,39763
2020-07-17,18.04425621032715,18.212817212737278,18.007254938172938,18.192261298943983,95768
2020-07-20,17.937362670898438,18.056587585951206,17.760579007508348,17.86336013420884,116801
2020-07-21,18.31148910522461,18.360823615522754,17.92092044193443,17.937365801472414,50954
2020-07-22,17.785242080688477,18.385484938010062,17.785242080688477,18.233367770330805,40011
2020-07-23,17.846914291381836,18.05658709408041,17.805802469147757,17.95380597017973,30653
2020-07-24,17.7688045501709,17.896252164102105,17.674246086561496,17.7523591908521,22628
2020-07-27,17.559125900268555,17.772910814850515,17.559125900268555,17.670129696396618,54438
2020-07-28,17.52212905883789,17.719468667895363,17.501573143620284,17.661911477959745,15739
2020-07-29,17.45223617553711,17.49746012363618,17.337120243562495,17.468681532721423,25768
2020-07-30,16.995887756347656,17.579683823220744,16.835549444130837,17.46456945923238,105590
2020-07-31,16.613540649414062,17.222004709025587,16.613540649414062,16.98766387418586,55510
2020-08-03,17.03289031982422,17.037000875286516,16.60120985376067,16.73688014043632,94493
2020-08-04,17.435791015625,17.464569606865364,17.234339308626847,17.250784665997227,76415
2020-08-05,17.809917449951172,17.89214268316844,17.608467275300537,17.666024468057863,60428
2020-08-06,17.464570999145508,17.75646905831974,17.3494566250071,17.61257609064673,71616
2020-08-07,17.296009063720703,17.402902321088188,17.189117374668854,17.386456963290787,86525
2020-08-10,17.559125900268555,17.64957378636892,17.390564928736776,17.456344781814657,71871
2020-08-11,18.21692657470703,18.290929107796288,17.768800821362277,17.78935673203919,111459
2020-08-12,18.332042694091797,18.426601146961712,18.171704379733438,18.20048297111491,114233
2020-08-13,18.12236976623535,18.360821174572344,18.12236976623535,18.24570680974177,62761
2020-08-14,17.851022720336914,17.966138631850647,17.686573882669915,17.96202650912767,45555
