date,"('ICLN', 'ICLN')","('XLE', 'XLE')","('VIX', '^VIX')","('Brent', 'BZ=F')","('SP500', '^GSPC')",dgs10,carbon_eua,"('ICLN', 'ICLN')_ret","('XLE', 'XLE')_ret","('Brent', 'BZ=F')_ret",carbon_eua_ret,"('SP500', '^GSPC')_ret",dgs10_diff,carbon_shock_resid,carbon_shock,icln_vol,xle_vol
2013-11-14,8.683512687683105,56.35318374633789,12.369999885559082,108.54000091552734,1790.6199951171875,2.69,4.58,0.013947393762164,0.0059825313108577,0.0131690500470366,-0.0130153681120702,0.0048255968204506,-0.06,-0.008230856538537,0,0.016439351823131377,0.010063622712203863
2013-11-15,8.731619834899902,56.6634407043457,12.1899995803833,108.5500030517578,1798.1800537109375,2.71,4.49,0.0055247664086465,0.005490479633704,9.214736795560332e-05,-0.0198462963719306,0.004213146273881,0.02,-0.0225893033498558,0,0.01647213619887784,0.010021721417014094
2013-11-18,8.731619834899902,56.23035430908203,13.100000381469728,108.5500030517578,1791.530029296875,2.67,4.34,0.0,-0.0076724946620452,0.0,-0.0339783536418495,-0.0037050524235046,-0.04,-0.0354864895898454,0,0.015072375381804434,0.009677637014149598
2013-11-19,8.54720401763916,56.32732391357422,13.390000343322754,106.91999816894533,1787.8699951171875,2.71,4.42,-0.0213466867514444,0.0017230211215028,-0.0151300502928912,0.0182653479772931,-0.0020450552776006,0.04,0.0162066607126311,0,0.016543761079411804,0.009160337884080237
2013-11-20,8.467022895812988,56.19158935546875,13.399999618530272,108.05999755859376,1781.3699951171875,2.8,4.49,-0.0094252552067437,-0.0024126543707787,0.0106057316776044,0.0157130056645563,-0.0036422359961613,0.0899999999999998,0.015047854197459,0,0.016416581543836035,0.009182097535190843
2013-11-21,8.55522346496582,56.72810745239258,12.65999984741211,110.08000183105467,1795.8499755859375,2.79,4.41,0.0103630692009937,0.0095027200649476,0.0185207849960298,-0.0179780122954083,0.0080957054207559,-0.0099999999999997,-0.0176841706143699,0,0.012167349247280624,0.007638597609286056
2013-11-22,8.531169891357422,57.03190231323242,12.260000228881836,111.0500030517578,1804.760009765625,2.75,4.43,-0.0028155256637885,0.0053409908040803,0.0087731870024831,0.0045248945982895,0.0049491905000291,-0.04,0.0065182124128014,0,0.011502103282354048,0.006500871025543334
2013-11-25,8.426934242248535,56.514774322509766,12.789999961853027,111.0,1802.47998046875,2.74,4.4,-0.0122934687792981,-0.0091087045695066,-0.0004503765090365,-0.0067950431328286,-0.0012641407872397,-0.0099999999999997,-0.0084882263800885,0,0.012102372390218764,0.007378875605043442
2013-11-26,8.418917655944824,56.3725700378418,12.8100004196167,110.87999725341795,1802.75,2.71,4.49,-0.0009517579707225,-0.0025194030507597,-0.0010816906415029,0.0202481608299474,0.0001497932355038,-0.0300000000000002,0.0183338076949931,0,0.011593062704446879,0.006622672471965254
2013-11-27,8.467022895812988,55.991188049316406,12.979999542236328,111.30999755859376,1807.22998046875,2.74,4.47,0.0056976832128154,-0.0067883712611024,0.0038705689009076,-0.0044642931286856,0.0024819986774607,0.0300000000000002,-0.0032002329886126,0,0.010835230606392349,0.006564190204811839
2013-11-29,8.483060836791992,55.874847412109375,13.699999809265137,109.69000244140624,1805.81005859375,2.75,4.36,0.0018923736328507,-0.0020800000406168,-0.014660851891169,-0.0249163512645344,-0.0007859984571164,0.0099999999999997,-0.0256976413206499,0,0.009567857739096037,0.006227964025120867
2013-12-02,8.394864082336426,55.91363525390625,14.229999542236328,111.4499969482422,1800.9000244140625,2.81,4.5,-0.0104512323256391,0.0006939506186757,0.0159178047690034,0.031605339415331,-0.0027227235347164,0.06,0.0315940555408157,0,0.009442538606202939,0.005858951677414297
2013-12-03,8.266573905944824,56.04938125610352,14.550000190734863,112.62000274658205,1795.1500244140625,2.79,4.48,-0.0153999567023057,0.0024248376462567,0.0104433117649476,-0.0044543503493801,-0.0031979559918936,-0.02,-0.0062096473932982,0,0.00997083576313043,0.005504181102526636
2013-12-04,8.2986478805542,55.86835861206055,14.699999809265137,111.87999725341795,1792.81005859375,2.84,4.48,0.0038724521898014,-0.0032349259754385,-0.006592500430119,0.0,-0.0013043434697867,0.0499999999999998,-0.0002088986399932,0,0.00860571490317473,0.0055227348925904795
2013-12-05,8.242521286010742,55.68092727661133,15.079999923706056,110.9800033569336,1785.030029296875,2.88,4.64,-0.0067863171439812,-0.0033605147777581,-0.0080768086385519,0.0350913198112699,-0.00434901581308,0.04,0.0370738836651904,0,0.008423664370446022,0.005561142222645299
2013-12-06,8.322702407836914,55.85545349121094,13.789999961853027,111.61000061035156,1805.0899658203125,2.88,4.79,0.009680732297828,0.0031294965075422,0.0056606219903836,0.0318160451846599,0.0111751948768758,0.0,0.0298370277220043,0,0.008308179802848401,0.0044985209875559725
2013-12-09,8.210450172424316,55.93301010131836,13.489999771118164,109.38999938964844,1808.3699951171875,2.86,4.9,-0.0135792565597603,0.0013875603986038,-0.020091184584126,0.022704793693757,0.0018154512479509,-0.02,0.0243562340249117,0,0.008986390576202506,0.0039680484240966615
2013-12-10,8.242521286010742,55.764949798583984,13.90999984741211,109.37999725341795,1802.6199951171875,2.81,5.02,0.0038985242619323,-0.003009194253932,-9.143974394044246e-05,0.0241947285870567,-0.003184724895657,-0.0499999999999998,0.0261095121058811,0,0.008747948165107506,0.003123557953606119
2013-12-11,8.090179443359375,54.9763298034668,15.420000076293944,109.6999969482422,1782.219970703125,2.86,4.88,-0.0186553667212547,-0.01424280682625,0.0029213066538941,-0.0282847138385819,-0.0113813976746069,0.0499999999999998,-0.0287769182657281,0,0.01014434587353888,0.0051559995749086845
2013-12-12,8.122247695922852,55.20904922485352,15.539999961853027,108.66999816894533,1775.5,2.89,4.9,0.0039560140021521,0.0042241496917615,-0.0094335892369806,0.0040899852515252,-0.0037776883791563,0.0300000000000002,0.0026369946779688,0,0.009973178623852724,0.005313835333400198
2013-12-13,8.138286590576172,55.02804565429688,15.760000228881836,108.83000183105467,1775.3199462890625,2.88,4.8,0.0019727395880449,-0.0032838988258315,0.0014712983077969,-0.0206192872027358,-0.0001014152865058,-0.0100000000000002,-0.0219292108364494,0,0.009978626044624319,0.00534433356391711
2013-12-16,8.178378105163574,55.50640106201172,16.030000686645508,110.47000122070312,1786.5400390625,2.89,4.67,0.0049141900034937,0.0086553722983841,0.0149569534013932,-0.0274568462330393,0.0063001521293962,0.0100000000000002,-0.0305283086710886,0,0.010082854441760429,0.006231362563037868
2013-12-17,8.132116317749023,55.189640045166016,16.209999084472656,110.41000366210938,1781.0,2.85,4.89,-0.0056726559318069,-0.0057230932248488,-0.0005432593149495,0.0460332318059746,-0.0031058059363714,-0.04,0.0465711514108852,1,0.009136991191530637,0.006305128811396557
2013-12-18,8.172694206237793,56.02350997924805,13.800000190734863,110.41000366210938,1810.6500244140625,2.89,4.87,0.0049774233444299,0.0149961683652513,0.0,-0.0040983663922821,0.0165109060091741,0.04,-0.0053158406734201,0,0.009217388792623106,0.008133180367130873
2013-12-19,8.278203010559082,56.18511581420898,14.149999618530272,110.29000091552734,1809.5999755859373,2.94,4.93,0.0128272944173031,0.0028804549660136,-0.0010874740001746,0.0122450509601001,-0.0005800974283938,0.0499999999999998,0.0131339318980972,0,0.01002581290584957,0.00806215477321332
2013-12-20,8.156462669372559,56.284461975097656,13.789999961853027,111.7699966430664,1818.3199462890625,2.89,4.75,-0.0148153385441247,0.0017666321627521,0.0133298897440741,-0.0371943700080488,0.0048071554406907,-0.0499999999999998,-0.0344339207863011,0,0.01049649192522202,0.008031767385448663
2013-12-23,8.245738983154297,56.34291076660156,13.039999961853027,111.55999755859376,1827.989990234375,2.94,4.78,0.0108860014420374,0.0010379145908877,-0.0018806174881765,0.0062959284568148,0.005304028886206,0.0499999999999998,0.002004568925159,0,0.010352484092489445,0.008029517459888643
2013-12-24,8.180811882019043,56.65463638305664,12.479999542236328,111.9000015258789,1833.3199462890625,2.99,4.91,-0.0079051822608424,0.0055174013083734,0.0030430880789292,0.0268333953030645,0.002911504304306,0.0500000000000002,0.0267649757363349,0,0.010583272003585355,0.008041025452407442
2013-12-26,8.253854751586914,57.05728149414063,12.329999923706056,111.9800033569336,1842.02001953125,3.0,4.99,0.0088889360692826,0.0070818749946253,0.000714684944748,0.0161619679569981,0.004734304621132,0.0099999999999997,0.0144379822835752,0,0.00884791790764837,0.005927687817786693
2013-12-27,8.359360694885254,57.3365364074707,12.460000038146973,112.18000030517578,1841.4000244140625,3.02,4.92,0.0127016184294633,0.0048823524413731,0.0017844129018812,-0.0141273792592105,-0.0003366410106074,0.02,-0.010980330446269,0,0.009472589024218192,0.00593761183949554
2013-12-30,8.42428970336914,56.92738723754883,13.5600004196167,111.20999908447266,1841.0699462890625,2.99,4.91,0.0077372122100382,-0.007161506546317,-0.0086844292022712,-0.0020345886977874,-0.0001792699620146,-0.0299999999999998,-0.0023078942862213,0,0.009586128587578388,0.006545737319828982
2013-12-31,8.472982406616211,57.47937774658203,13.720000267028809,110.8000030517578,1848.3599853515625,3.04,4.83,0.0057633963298271,0.0096496879775852,-0.0036934957422077,-0.0164274741419479,0.0039518563491115,0.0499999999999998,-0.0183207541912576,0,0.009604246041099404,0.006641402957589723
2014-01-02,8.586604118347168,56.661128997802734,14.229999542236328,107.77999877929688,1831.97998046875,3.0,4.71,0.0133207673788604,-0.0143378155495343,-0.0276347006766508,-0.0251585596361549,-0.0089014130166291,-0.04,-0.0272660812314315,0,0.009457108735291136,0.008316988794328338
2014-01-03,8.659649848937988,56.45333480834961,13.760000228881836,106.88999938964844,1831.3699951171875,3.01,4.69,0.0084709604213304,-0.0036740557521428,-0.0082918386037086,-0.0042553255701382,-0.0003330205201606,0.0099999999999997,-0.0047220872576894,0,0.009502613097875848,0.00726147485091975
2014-01-06,8.586604118347168,56.53125381469727,13.550000190734863,106.7300033569336,1826.77001953125,2.98,4.61,-0.0084709604213304,0.0013792857884462,-0.0014979501973134,-0.0172047254496308,-0.0025149272537594,-0.0299999999999998,-0.0188928934085336,0,0.010116450628640134,0.007228307624647945
2014-01-07,8.716458320617676,56.959869384765625,12.920000076293944,107.3499984741211,1837.8800048828125,2.96,4.66,0.0150096713372417,0.0075533239215455,0.0057921977322834,0.0107875911289973,0.006063345375391,-0.02,0.0099858044372588,0,0.008298203866572202,0.007555063830567596
2014-01-08,8.70022964477539,56.563720703125,12.869999885559082,107.1500015258789,1837.489990234375,3.01,4.57,-0.0018635782614096,-0.0069791712775744,-0.0018647739505609,-0.0195022432314411,-0.000212231503451,0.0499999999999998,-0.0188471373362062,0,0.008549041509786595,0.00798638707431707
2014-01-09,8.716458320617676,56.38837814331055,12.890000343322754,106.38999938964844,1838.1300048828125,2.97,4.5,0.0018635782614098,-0.0031047267373317,-0.0071181543688244,-0.0154358081298393,0.0003482485435141,-0.0399999999999995,-0.0166546267686033,0,0.007336278153441535,0.007835459196737983
2014-01-10,8.716458320617676,56.433860778808594,12.140000343322754,107.25,1842.3699951171875,2.88,4.52,0.0,0.0008062707919377,0.0080509760167778,0.0044345970678655,0.0023040304904553,-0.0900000000000003,0.0045483922916994,0,0.007529382475015461,0.007402672372759585
2014-01-13,8.602836608886719,55.310359954833984,13.279999732971191,106.75,1819.199951171875,2.84,4.62,-0.013121012407346,-0.0201091148360162,-0.0046729056993923,0.0218827112495078,-0.012655966458794,-0.04,0.0196954632868057,0,0.009043160783073502,0.009167362329834198
2014-01-14,8.683998107910156,56.03120803833008,12.279999732971191,106.38999938964844,1838.8800048828125,2.88,4.81,0.0093900470162982,0.0129485899699328,-0.0033780703173853,0.0403023790240223,0.010759876119934,0.04,0.0412447336557606,0,0.009156379484968493,0.0104190290240753
2014-01-15,8.773272514343262,55.86885452270508,12.279999732971191,107.12999725341795,1848.3800048828125,2.9,4.8,0.0102278513755438,-0.0029017611935191,0.0069314428452755,-0.0020811662038245,0.0051528891346822,0.02,-0.0001884262996311,0,0.009409462759183545,0.00964205345836585
2014-01-16,8.830081939697266,55.946773529052734,12.529999732971191,107.08999633789062,1845.8900146484373,2.86,5.05,0.0064544087574557,0.001393705340083,-0.0003734564203988,0.0507723253734231,-0.0013480284864259,-0.04,0.0514852693872703,1,0.008845407758748019,0.008805045949645611
2014-01-17,8.846314430236816,55.85585784912109,12.4399995803833,107.05999755859376,1838.699951171875,2.84,5.05,0.0018366294535149,-0.0016263606473415,-0.0002801660550837,0.0,-0.0039027803200149,-0.02,0.0007039266015726,0,0.00861836675006249,0.008766620118574974
2014-01-21,8.830081939697266,56.31695556640625,12.869999885559082,107.05999755859376,1843.800048828125,2.85,5.02,-0.0018366294535151,0.0082212489877762,0.0,-0.0059583095836306,0.0027699122428176,0.0100000000000002,-0.0076183343796237,0,0.007940075708750608,0.009233077949181658
2014-01-22,8.85443115234375,56.57670211791992,12.84000015258789,108.2699966430664,1844.8599853515625,2.87,5.11,0.002753734627189,0.0046016227161806,0.0112386741564592,0.0177694705119754,0.0005747000497681,0.02,0.0193626025353907,0,0.006693386526604795,0.008995408837679726
2014-01-23,8.692113876342773,55.93379592895508,13.770000457763672,107.58000183105467,1828.4599609375,2.79,5.01,-0.0185018653035966,-0.0114285012979723,-0.0063933024521042,-0.0197634891188397,-0.0089293247645709,-0.08,-0.0231031653301324,0,0.009229401101834967,0.009440881856464425
2014-01-24,8.335016250610352,54.76485443115234,18.13999938964844,107.87999725341795,1790.2900390625,2.75,5.24,-0.0419506977061572,-0.0211201301040345,0.0027846989464283,0.0448855832361774,-0.0210964214273408,-0.04,0.0446462909548477,0,0.01606541363260635,0.011381204516875914
2014-01-27,8.270086288452148,54.57003784179688,17.420000076293945,106.69000244140624,1781.56005859375,2.78,5.35,-0.0078205229910062,-0.0035636710565537,-0.0110920167253777,0.0207750625749642,-0.0048882218533393,0.0299999999999998,0.0218685778886965,0,0.016013648121464424,0.011305816171049785
2014-01-28,8.464868545532227,54.98566436767578,15.800000190734863,107.41000366210938,1792.5,2.77,5.5,0.0232795433961986,0.0075875287453513,0.0067258656180858,0.0276515313305101,0.006121875622432,-0.0099999999999997,0.0268845146560979,0,0.01803672105907042,0.010071477200262665
2014-01-29,8.367477416992188,54.680419921875,17.350000381469727,107.8499984741211,1774.199951171875,2.69,5.48,-0.011572031085118,-0.0055668119465783,0.0040880369823735,-0.0036429912785009,-0.0102617039084959,-0.08,-0.0001082120765949,0,0.017832326839776518,0.008945206954476809
2014-01-30,8.481099128723145,54.85575866699219,17.290000915527344,107.9499969482422,1794.18994140625,2.72,5.69,0.0134876004365957,0.0032014791302154,0.0009267700037045,0.0376051471783153,0.0112040443722182,0.0300000000000002,0.0354174364812435,0,0.01814257537788147,0.009116788405302194
2014-01-31,8.399941444396973,54.147911071777344,18.40999984741211,106.4000015258789,1782.5899658203125,2.67,5.5,-0.0096153207209834,-0.01298777457669,-0.0144625374422002,-0.0339621558998144,-0.0064862902142503,-0.0500000000000002,-0.0335715984139224,0,0.01788386284085216,0.009669331554391397
2014-02-03,8.180811882019043,53.1802864074707,21.440000534057617,106.04000091552734,1741.8900146484375,2.61,5.82,-0.0264333371497873,-0.018031624580305,-0.0033892011938939,0.0565521695049213,-0.0230966047044865,-0.06,0.054518745989011,1,0.01889022092676927,0.010696913478436982
2014-02-04,8.197043418884277,53.72579574584961,19.11000061035156,105.77999877929688,1755.199951171875,2.64,5.8,0.0019821328105899,0.010205482457769,-0.0024549359568015,-0.0034423441909729,0.0076120436830814,0.0300000000000002,-0.0016228729855716,0,0.01906245316334969,0.01098213048108655
2014-02-05,8.180811882019043,53.19976806640625,19.950000762939453,106.25,1751.6400146484375,2.7,6.06,-0.0019821328105898,-0.0098392171978067,0.0044333537067106,0.0438518825288494,-0.0020302824086565,0.06,0.0411098153062687,0,0.018838601264438825,0.010563072689329104
2014-02-06,8.326896667480469,53.99205017089844,17.229999542236328,107.19000244140624,1773.4300537109375,2.73,6.43,0.0176994400731873,0.0147827799849712,0.0088081756753382,0.059264738168305,0.0123630544533757,0.0299999999999998,0.06407834500597,1,0.0200189667117306,0.012229512547996873
2014-02-07,8.537911415100098,54.5765380859375,15.289999961853027,109.56999969482422,1797.02001953125,2.71,6.41,0.0250255750697697,0.0107672683462345,0.0219606281522246,-0.0031152673169493,0.0132141935042969,-0.02,-0.005124718208374,0,0.016995630736353712,0.01125251182002827
2014-02-10,8.610953330993652,54.31027603149414,15.260000228881836,108.62999725341795,1799.8399658203125,2.7,6.4,0.0085186230898479,-0.0048906304645217,-0.008616024470256,-0.0015612805669524,0.001568004803254,-0.0099999999999997,0.0014542347691731,0,0.016685916815585764,0.011302406207477094
2014-02-11,8.63530158996582,55.01812362670898,14.510000228881836,108.68000030517578,1819.75,2.75,6.24,0.0028236014439757,0.0129491968873754,0.0004602002043355,-0.0253178079842898,0.0110013759442549,0.0499999999999998,-0.0266606177783289,0,0.015257831825266037,0.011841792728452195
2014-02-12,8.667763710021973,54.88823699951172,14.300000190734863,108.79000091552734,1819.260009765625,2.8,6.34,0.0037521858213264,-0.0023635881840751,0.0010116394823695,0.0158985860677982,-0.0002692986477208,0.0499999999999998,0.0114580705093691,0,0.014494449778601162,0.011715353219767381
2014-02-13,8.683998107910156,55.14801788330078,14.140000343322754,108.7300033569336,1829.8299560546875,2.73,6.37,0.0018712108655587,0.0047217413335877,-0.0005516509648476,0.0047207011349373,0.0057932119787766,-0.0699999999999998,0.004752108903029,0,0.014066542934578133,0.011765799677707573
2014-02-14,8.724576950073242,55.86885452270508,13.56999969482422,108.7300033569336,1838.6300048828125,2.75,6.57,0.0046619456816035,0.0129862561263343,0.0,0.0309143629124471,0.0047976893855483,0.02,0.0301492898766391,0,0.013425495718161339,0.011307807590653017
2014-02-18,8.789501190185547,56.12211990356445,13.869999885559082,108.7300033569336,1840.760009765625,2.71,6.73,0.0074139828523947,0.0045229682823276,0.0,0.0240613111601172,0.0011578033925587,-0.04,0.0265047837348505,0,0.008213702480813415,0.008525186839879467
2014-02-19,8.716458320617676,56.193546295166016,15.5,110.47000122070312,1828.75,2.73,6.9,-0.0083449631429506,0.0012718867037484,0.0158762260505802,0.0249462679465771,-0.0065458617731959,0.02,0.0246844553270607,0,0.009489508151847032,0.008431391073457264
2014-02-20,8.716458320617676,56.563720703125,14.789999961853027,110.3000030517578,1839.780029296875,2.76,6.97,0.0,0.0065658870189201,-0.0015400480070193,0.0100938131692186,0.006013341826934,0.0299999999999998,0.0116460158501918,0,0.009320103192664119,0.006764588155924224
2014-02-21,8.773272514343262,56.115631103515625,14.68000030517578,109.8499984741211,1836.25,2.73,7.12,0.0064968859844961,-0.0079533997040846,-0.0040881689872005,0.0212925006514518,-0.001920566673181,-0.0299999999999998,0.0205670039036403,0,0.008434488216622415,0.007330890750435987
2014-02-24,8.984284400939941,56.959869384765625,14.229999542236328,110.63999938964844,1847.6099853515625,2.75,6.99,0.0237669878082692,0.0149325709816592,0.0071658968998974,-0.0184271691781654,0.0061674555523314,0.02,-0.0185294766942316,0,0.00810926539105709,0.007865909583742541
2014-02-25,8.919356346130371,56.93389129638672,13.670000076293944,109.51000213623048,1845.1199951171875,2.7,6.21,-0.0072530878347365,-0.0004561810703948,-0.0102657930451082,-0.1183196603003315,-0.0013485906767746,-0.0499999999999998,-0.1197071532788874,1,0.00886788245989602,0.007403212270305669
2014-02-26,8.935590744018555,56.57670211791992,14.350000381469728,109.5199966430664,1845.1600341796875,2.67,6.48,0.0018184766697937,-0.0062935158154775,9.126153402324216e-05,0.0425596144187959,2.169974212462957e-05,-0.0300000000000002,0.039233957026188,0,0.00888232311567151,0.007525736605045178
2014-02-27,9.122254371643066,56.63515853881836,14.039999961853027,108.95999908447266,1854.2900390625,2.65,6.5,0.0206747012604024,0.0010326908462489,-0.0051263163300782,0.0030816665374081,0.0049358814084165,-0.02,-0.0009124467517633,0,0.010430157199741805,0.007341526305984592
2014-02-28,9.065442085266112,56.92089080810547,14.0,109.06999969482422,1859.449951171875,2.66,7.06,-0.0062473520261999,0.0050324553197955,0.0010090411438851,0.0826428746035591,0.002778824281338,0.0100000000000002,0.0806285948980167,1,0.011010157766450819,0.00734965001026983
2014-03-03,9.041094779968262,56.55723571777344,16.0,111.1999969482422,1845.72998046875,2.6,6.61,-0.0026893403364201,-0.0064092763308913,0.019340479229946,-0.0658613976415556,-0.0074058662004547,-0.06,-0.0557760254997702,1,0.011226504525729755,0.007021512284835034
2014-03-04,9.381961822509766,57.17417144775391,14.100000381469728,109.3000030517578,1873.9100341796875,2.7,6.81,0.0370086196203379,0.0108491013451756,-0.0172339312691927,0.0298084662978259,0.0151523226761417,0.1,0.0260460779662083,0,0.015457711300150124,0.007611865012060715
2014-03-05,9.317036628723145,56.64164733886719,13.890000343322754,107.76000213623048,1873.81005859375,2.7,6.77,-0.0069442708241817,-0.0093577149558339,-0.0141898711773503,-0.0058910332372374,-5.335274966455346e-05,0.0,-0.0042004422221705,0,0.015313690858234955,0.008403688010016433
2014-03-06,9.463119506835938,57.05077362060547,14.210000038146973,108.0999984741211,1877.030029296875,2.74,6.8,0.0155574664528154,0.0071971032772056,0.0031501586036505,0.0044215252578774,0.001716933496857,0.04,-0.0027646290757379,0,0.015351762822885707,0.00845407612070051
2014-03-07,9.422542572021484,57.16117477416992,14.109999656677246,109.0,1878.0400390625,2.8,6.9,-0.0042971220266077,0.0019332686203453,0.0082911716994198,0.0145987994211528,0.0005379445771157,0.0599999999999996,0.0199428087751111,0,0.015857434980569407,0.007866918334580092
2014-03-10,9.325151443481444,57.25209045410156,14.199999809265137,108.08000183105467,1877.1700439453125,2.79,6.89,-0.0103897582869198,0.0015892510171066,-0.0084761716355398,-0.0014503265776466,-0.0004633536412194,-0.0099999999999997,-0.0041299844290631,0,0.01555369891848506,0.006394443231881427
2014-03-11,9.308918952941896,56.60270309448242,14.800000190734863,108.5500030517578,1867.6300048828125,2.77,6.82,-0.0017422382013392,-0.0114074143280212,0.0043392138445409,-0.0102116131701963,-0.0050950969752158,-0.02,-0.0095844595624075,0,0.015215511619100694,0.007432182863160741
2014-03-12,9.252110481262209,56.60917282104492,14.470000267028809,108.0199966430664,1868.199951171875,2.73,6.5,-0.006121282148262,0.0001142941324349,-0.0048945603503636,-0.0480572949537793,0.00030512432321,-0.04,-0.0486354441755915,1,0.015561166211077213,0.007156283144604735
2014-03-13,9.07356071472168,56.044189453125,16.219999313354492,107.38999938964844,1846.3399658203125,2.66,6.43,-0.0194869169921894,-0.0100305591155157,-0.0058493019011605,-0.0108276386520635,-0.0117700916958836,-0.0699999999999998,-0.0135533124435981,0,0.01581121509047113,0.00781371400912921
2014-03-14,8.959936141967773,56.09614181518555,17.81999969482422,108.56999969482422,1841.1300048828125,2.65,6.29,-0.0126016686951173,0.0009265598770714,0.0109280612462737,-0.0220134675371788,-0.0028257664174451,-0.0100000000000002,-0.0239348711190073,0,0.016189446865084257,0.0075624838497233456
2014-03-17,9.07356071472168,56.39485549926758,15.640000343322754,108.54000091552734,1858.8299560546875,2.7,5.87,0.0126016686951172,0.0053109029759153,-0.0002763463627051,-0.0691064368723441,0.0095677176950389,0.0500000000000002,-0.071309217746916,1,0.016742735039206036,0.007618130232152044
2014-03-18,9.122254371643066,56.868953704833984,14.520000457763672,106.79000091552734,1872.25,2.68,5.75,0.0053521947689663,0.0083716233418118,-0.0162544793135791,-0.020654779030746,0.0071936822454731,-0.02,-0.0207195956531616,0,0.011077315179547185,0.007246959586719687
2014-03-19,9.19529628753662,56.44034576416016,15.119999885559082,105.8499984741211,1860.77001953125,2.78,5.99,0.0079751168034942,-0.0075653099423084,-0.0088413145912191,0.040891557318099,-0.0061505250967345,0.0999999999999996,0.0378581032155996,0,0.011456420689616761,0.007023219101757756
2014-03-20,9.154717445373535,56.661128997802734,14.520000457763672,106.4499969482422,1872.010009765625,2.79,6.01,-0.0044227659880933,0.003904166847483,0.005652379505635,0.0033333364197582,0.0060223340875217,0.0100000000000002,0.0023168732630051,0,0.009810952740425106,0.0066994658483730245
2014-03-21,9.032983779907228,56.81579208374024,15.0,106.91999816894533,1866.52001953125,2.75,6.18,-0.0133865717107927,0.0027258966886348,0.0044055114742275,0.0278935229224831,-0.0029369801166087,-0.04,0.0318138494135375,0,0.010320070225035099,0.006738464657948223
2014-03-24,9.016748428344728,56.69832229614258,15.09000015258789,106.80999755859376,1857.43994140625,2.74,5.86,-0.0017989580957382,-0.0020696955646894,-0.0010293419011184,-0.053168667880678,-0.0048765809593632,-0.0099999999999997,-0.0509219599111398,1,0.01010493920686124,0.0067052733105696614
2014-03-25,8.927474975585938,57.20735549926758,14.020000457763672,106.98999786376952,1865.6199951171875,2.75,5.85,-0.0099501870100758,0.0089378616003135,0.0016838199397429,-0.0017079423451562,0.0043942708488222,0.0099999999999997,-0.0053875219698913,0,0.010290302637151206,0.006258849550382628
2014-03-26,8.870662689208984,56.93979263305664,14.93000030517578,107.02999877929688,1852.56005859375,2.71,5.8,-0.0063840925835382,-0.0046880427697815,0.0003738054071635,-0.0085837436913914,-0.007024936954876,-0.04,-0.0091902231164175,0,0.010296134262126685,0.006518545292814322
2014-03-27,9.000515937805176,57.40316390991211,14.619999885559082,107.83000183105467,1849.0400390625,2.69,5.17,0.0145323972876639,0.008104982195009,0.0074467722838784,-0.1149852290320358,-0.001901891343977,-0.02,-0.119145447639232,1,0.010307872684437835,0.005710512843468259
2014-03-28,9.065442085266112,58.12101364135742,14.40999984741211,108.06999969482422,1857.6199951171875,2.73,4.34,0.0071877092708803,0.012427856853159,0.0022232326162829,-0.1749983404080243,0.0046294892434096,0.04,-0.1748506578109741,1,0.009672184036337374,0.006487106468927149
2014-03-31,9.08979034423828,58.12101364135742,13.880000114440918,107.76000213623048,1872.3399658203125,2.73,4.64,0.0026822320963654,0.0,-0.0028726105651293,0.0668400181258504,0.0078928713847966,0.0,0.0589937813527931,1,0.008842683659819545,0.006543715176358074
2014-04-01,9.11413860321045,58.466888427734375,13.100000381469728,105.62000274658205,1885.52001953125,2.77,5.04,0.0026750569684152,0.005933305170135,-0.020058778642912,0.0826917158451134,0.0070146880442134,0.04,0.0765011735698679,1,0.00870815436593522,0.0063649221383832045
2014-04-02,9.203414916992188,58.67573547363281,13.09000015258789,104.79000091552734,1890.9000244140625,2.82,4.82,0.0097477013602846,0.0035656921489222,-0.0078894170595295,-0.0446321540207682,0.0028492638318384,0.0499999999999998,-0.0404354151672562,0,0.008906327979460121,0.005228236827900673
2014-04-03,9.049211502075195,59.05424880981445,13.369999885559082,106.1500015258789,1888.77001953125,2.8,4.85,-0.0168969747383147,0.0064302164432508,0.0128948463003754,0.0062047768868828,-0.0011270852130106,-0.02,0.0185275183510858,0,0.01036281901987569,0.0052899678601263395
2014-04-04,9.000515937805176,58.83890914916992,13.960000038146973,106.72000122070312,1865.0899658203125,2.74,4.68,-0.0053957249576309,-0.0036531365153919,0.0053553910816786,-0.0356805950198364,-0.0126165429253139,-0.0599999999999996,-0.0400462599916418,0,0.009594823974693798,0.005835496634892212
2014-04-07,8.89500904083252,57.853424072265625,15.56999969482422,105.81999969482422,1845.0400390625,2.71,4.97,-0.0117915646037512,-0.0168907155969613,-0.0084690590136144,0.0601217301789819,-0.0108083123321497,-0.0300000000000002,0.0530064220662616,1,0.010258703593608278,0.008623212924029029
2014-04-08,8.85443115234375,58.434268951416016,14.890000343322754,107.66999816894533,1851.9599609375,2.69,4.85,-0.0045723086182526,0.0099898741580582,0.0173314422293806,-0.0244411351591455,0.0037435379801772,-0.02,-0.0205696262818644,0,0.0098927437079472,0.008722871283787934
2014-04-09,9.041094779968262,58.70182418823242,13.81999969482422,107.9800033569336,1872.1800537109373,2.71,4.93,0.0208622421564639,0.0045682879623414,0.0028750790571637,0.0163602831052068,0.0108590393419655,0.02,0.0147052386320052,0,0.011765327887138894,0.008405262689447229
